limit_bal,gender,education,marriage,age,pay_stat_sep,pay_stat_aug,pay_stat_jul,pay_stat_jun,pay_stat_may,pay_stat_apr,bill_amt_sep,bill_amt_aug,bill_amt_jul,bill_amt_jun,bill_amt_may,bill_amt_apr,pay_amt_sep,pay_amt_aug,pay_amt_jul,pay_amt_jun,pay_amt_may,pay_amt_apr,pay_status_total,total_bill_amount,total_paid_amount,default
80000,2,2.0,1.0,41,0,0,0,0,0,0,78337,77959,78206,72040,73733,75309,3500,3700,3000,3000,2793,3000,0,455584,18993,1
50000,1,1.0,1.0,37,0,0,-2,-2,-2,-2,30400,0,0,0,0,0,500,0,0,0,0,0,-8,30400,500,0
50000,2,2.0,2.0,26,0,0,0,0,0,0,48057,48457,44932,20024,18830,18087,2007,1351,1561,628,775,1602,0,198387,7924,0
280000,2,1.0,1.0,29,0,0,0,0,0,0,58308,61024,62665,63730,57916,59122,4000,3000,2315,2103,2500,2000,0,362765,15918,0
30000,2,2.0,2.0,33,1,2,0,0,0,0,31089,10989,11997,12397,13043,13325,0,1200,600,1000,650,650,3,92840,4100,0
50000,2,2.0,1.0,49,0,0,0,0,0,0,34962,32275,31253,32014,33573,29645,1613,2000,1500,2000,1645,1064,0,193722,9822,0
50000,2,3.0,1.0,29,0,0,0,0,0,0,47194,48381,46777,39420,8824,9009,2002,2000,1530,1000,327,329,0,199605,7188,1
360000,2,1.0,2.0,26,-2,-2,-2,-2,-2,-2,145,3526,8510,7831,8864,10845,3600,8510,4000,5000,5000,5398,-12,39721,31508,1
180000,2,2.0,2.0,25,-1,-1,-1,-1,-1,-1,3231,12513,-628,4940,1740,390,15000,0,10000,6000,6000,1567,-6,22186,38567,0
50000,1,1.0,2.0,33,0,0,0,0,0,0,47853,49474,47822,8585,8797,9001,2412,1500,500,500,500,490,0,171532,5902,1
50000,2,3.0,1.0,34,2,2,2,2,2,2,28289,32783,33714,32250,34245,19719,5000,3000,0,5000,0,3000,12,181000,16000,1
190000,2,3.0,2.0,37,0,-1,0,0,0,0,44098,157205,91091,88145,90414,85083,164582,10056,10000,5000,10000,13000,-1,556036,212638,0
10000,2,2.0,1.0,24,0,0,0,0,0,0,6902,7922,8939,9533,9692,9829,1142,1159,1140,692,829,1000,0,52817,5962,1
50000,1,2.0,2.0,24,0,0,0,0,0,0,5219,6475,7483,7709,7934,8242,1500,1274,500,500,440,450,0,43062,4664,0
140000,2,2.0,2.0,35,0,0,0,0,0,0,140387,129846,87849,84455,87287,81423,5509,7124,2866,4033,5954,3120,0,611247,28606,0
230000,1,1.0,1.0,47,0,0,0,0,0,0,143083,130011,83545,82638,26332,25425,6500,4579,4500,3000,1000,3000,0,491034,22579,0
150000,2,3.0,1.0,49,-1,-1,-1,-1,0,-1,3114,23946,7838,7642,8009,10800,23979,7838,7642,367,10800,5068,-5,61349,55694,0
50000,1,2.0,2.0,31,0,0,3,2,0,0,10426,14466,13952,13418,13686,13456,4231,0,0,451,456,449,5,79404,5587,0
120000,2,1.0,1.0,34,-2,-2,-2,-2,-2,-2,3755,0,0,0,0,0,0,0,0,0,0,0,-12,3755,0,1
300000,1,2.0,1.0,36,0,0,0,0,0,0,76382,166051,167541,167905,167974,170428,115718,7905,6509,5874,6116,6300,0,916281,148422,0
280000,2,1.0,2.0,38,1,-2,-1,-1,-1,-1,0,0,3898,1460,18901,0,0,3898,1460,18901,0,0,-5,24259,24259,1
370000,1,1.0,1.0,41,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0
120000,1,3.0,1.0,43,2,3,2,2,2,2,41439,42455,44872,45636,46388,47398,2000,3400,1800,1800,1900,2059,13,268188,12959,1
180000,1,1.0,2.0,27,2,0,0,2,0,0,10070,11392,14688,14040,13440,13440,1500,3500,0,0,0,0,4,77070,5000,0
130000,2,2.0,1.0,31,0,0,0,0,0,0,32215,33690,34859,34051,32827,16702,2000,2000,2000,1000,2000,7131,0,184344,16131,0
360000,1,1.0,1.0,44,0,0,0,0,0,0,162773,158557,158098,153896,152053,128253,5676,6019,5315,4975,4701,4516,0,913630,31202,0
140000,2,2.0,1.0,40,0,0,0,0,0,0,98221,97548,98457,102811,104605,106917,3600,5000,6000,5000,4000,10000,0,608559,33600,0
390000,1,2.0,2.0,29,-1,-1,-1,0,0,-2,6664,6931,5985,7151,-200,-200,6931,5985,7000,0,0,0,-5,26331,19916,0
80000,1,2.0,1.0,31,2,0,0,-2,-2,-2,81712,78535,0,0,0,0,3271,0,0,0,0,0,-4,160247,3271,1
80000,2,2.0,1.0,25,1,-2,-2,-2,-1,-1,0,0,0,0,13369,0,0,0,0,13369,0,0,-7,13369,13369,0
360000,1,2.0,1.0,38,-2,-2,-2,-2,-2,-2,1288,2508,2500,0,0,0,2520,2500,0,0,0,0,-12,6296,5020,0
100000,2,2.0,2.0,25,2,0,0,0,0,0,70896,71678,70125,69856,69718,51365,3472,2092,2000,2127,1960,1559,2,403638,13210,1
290000,2,2.0,2.0,34,0,0,0,0,0,0,58481,41773,40597,38441,37454,35484,2000,2000,2000,2000,2000,2000,0,252230,12000,0
50000,1,2.0,2.0,29,-2,-2,-2,-2,-2,-2,15519,19259,18652,24312,28903,28294,4000,0,6000,5000,0,2000,-12,134939,17000,0
160000,2,2.0,2.0,31,0,0,0,0,0,2,112878,118601,115874,111346,111553,108434,8000,5014,4500,11781,0,4000,2,678686,33295,0
110000,2,2.0,1.0,31,0,0,0,0,0,0,79126,76304,77783,79323,80563,78669,2782,2761,2770,2900,3000,2568,0,471768,16781,0
80000,1,1.0,2.0,26,0,0,0,0,0,0,77397,77839,69534,60747,52280,43461,3328,2811,1192,1516,2316,1500,0,381258,12663,0
140000,2,3.0,1.0,56,0,0,0,0,0,0,141342,137996,139888,126590,111187,111414,5025,5962,4878,4100,4200,4003,0,768417,28168,0
50000,1,2.0,2.0,30,1,-1,2,-1,-1,-2,-264,264,264,7300,0,0,528,0,7300,0,0,0,-2,7564,7828,0
200000,2,2.0,1.0,43,2,2,2,2,-1,-1,150,150,150,150,2500,0,0,0,0,2500,0,0,6,3100,2500,1
80000,2,2.0,2.0,23,0,0,-1,0,0,0,80715,82687,80613,80671,72785,74313,5000,81000,2776,2600,2696,2812,-1,471784,96884,0
50000,2,2.0,1.0,30,2,0,0,-2,-2,-2,6425,4580,0,0,0,0,1050,0,0,0,0,0,-4,11005,1050,1
30000,2,2.0,2.0,23,-1,0,0,0,0,-1,3226,5591,6992,20412,14427,5119,3596,2992,16500,0,5119,0,-2,55767,28207,1
200000,2,1.0,2.0,42,-1,-1,-1,-1,-1,-1,1347,208,1582,3607,894,301,208,1677,3607,894,301,2457,-6,7939,9144,1
210000,2,3.0,2.0,36,0,0,0,0,0,0,203447,206683,99411,63322,73433,75381,6549,4500,2407,12700,3200,4000,0,721677,33356,0
150000,2,2.0,1.0,40,0,0,0,0,0,0,40548,41597,42405,43498,44596,45700,2000,1800,1800,1800,2000,1800,0,258344,11200,0
390000,2,1.0,2.0,25,0,0,0,0,0,0,21382,19133,19327,26992,33483,37465,4000,5000,11417,10000,10000,5000,0,157782,45417,0
10000,1,2.0,2.0,29,0,0,0,0,0,0,9073,9036,7385,7665,7817,7981,1120,1117,1127,279,289,369,0,48957,4301,0
400000,1,1.0,2.0,28,1,-1,2,-1,0,0,-1320,5773,3944,87146,90818,96316,9952,10,87170,10013,10008,20039,1,282677,137192,0
30000,2,1.0,2.0,23,1,4,4,3,2,3,26185,29944,29399,28632,30363,29594,4518,206,0,2500,0,2000,17,174117,9224,0
360000,2,2.0,1.0,35,0,0,0,-1,-1,0,5157,2461,0,277,2599,3941,1012,0,277,2602,2019,1123,-2,14435,7033,0
250000,2,2.0,1.0,44,0,0,2,2,2,0,6107,8837,8535,10647,10352,12788,3000,0,3000,0,3000,3000,6,57266,12000,0
390000,2,1.0,2.0,35,0,0,0,0,0,0,245997,243904,244361,243287,247613,246330,10800,9110,10000,9200,9000,15000,0,1471492,63110,1
220000,1,1.0,1.0,48,3,2,2,-2,-2,-2,2500,2500,0,0,0,0,0,0,0,0,0,0,1,5000,0,1
90000,2,2.0,1.0,50,0,0,-1,-1,-1,-1,76025,55440,11227,4000,5000,10327,10374,16926,4000,6000,10327,0,-4,162019,47627,0
200000,2,1.0,1.0,35,-1,2,-1,-1,-1,-1,1972,582,1891,0,1908,290,0,1891,0,1908,290,3100,-3,6643,7189,1
150000,2,1.0,2.0,26,2,2,2,2,2,2,75373,76865,78214,76363,79893,48052,3300,3200,0,5137,0,2200,12,434760,13837,1
120000,1,2.0,2.0,28,-1,-1,-1,-1,-1,-1,4310,3905,2411,1925,2943,6249,3905,2411,1925,2943,6249,1780,-6,21743,19213,1
290000,2,2.0,2.0,29,-1,0,0,0,0,0,140809,130127,131218,124556,127300,129357,6201,5113,5006,6006,5501,15064,-1,783367,42891,0
460000,2,1.0,1.0,32,0,0,-1,-1,-1,-1,5085,3883,5115,5714,1530,1868,3282,6000,5714,1530,1868,9250,-4,23195,27644,0
20000,1,2.0,1.0,33,0,0,0,0,0,0,11026,9535,10510,10472,10140,10101,1174,1149,501,356,507,458,0,61784,4145,0
170000,2,1.0,2.0,29,-1,0,0,-2,-2,-2,1000,6000,0,0,0,0,5000,0,0,0,0,0,-7,7000,5000,0
200000,2,2.0,1.0,41,-1,-1,-1,-1,-1,-1,5592,0,1306,1623,620,849,0,1306,1679,620,849,1264,-6,9990,5718,0
90000,2,3.0,1.0,39,1,-2,-2,-1,0,0,0,0,0,873,873,0,0,0,873,0,0,0,-4,1746,873,0
90000,2,2.0,2.0,25,0,0,2,0,0,0,86830,94016,88477,87820,88444,91198,9000,0,4100,3000,4000,4500,2,536785,24600,0
140000,2,1.0,2.0,27,0,0,0,0,0,0,143536,141849,131491,94362,85863,83974,5341,4000,3500,3000,13000,2300,0,681075,31141,0
320000,1,2.0,1.0,39,0,0,0,0,0,0,103918,93768,91523,91579,91193,92837,9203,3317,3506,4218,5000,6080,0,564818,31324,0
240000,2,1.0,1.0,37,0,0,0,0,0,0,86701,90251,92900,93876,91678,94280,5000,5000,3511,4000,4000,4000,0,549686,25511,0
200000,2,2.0,2.0,38,0,0,0,0,0,0,14956,9023,4963,5418,5131,5741,5000,1155,1000,103,1000,109,0,45232,8367,0
80000,1,2.0,2.0,30,2,2,2,0,0,2,72183,81844,78743,79176,81574,78445,10895,0,2900,6355,0,3100,8,471965,23250,1
50000,1,2.0,2.0,36,0,0,0,0,-1,0,5916,6172,4123,680,978,978,1212,1200,0,978,0,0,-1,18847,3390,0
100000,2,2.0,1.0,31,0,0,0,0,0,-1,91192,91305,103216,88782,35146,39849,4000,15074,16197,13112,43122,43000,-1,449490,134505,0
230000,2,1.0,2.0,29,-2,-2,-2,-2,-2,-2,0,0,1024,0,0,0,0,1024,0,0,0,0,-12,1024,1024,0
220000,2,2.0,1.0,45,1,-1,0,-1,0,-1,0,6010,7069,43957,30693,13264,6010,1229,43957,614,13264,700,-2,100993,65774,0
110000,2,2.0,1.0,38,0,0,0,0,0,0,195437,176420,63142,39854,9293,-1288,5000,10000,5048,2000,39958,52000,0,482858,114006,1
120000,2,1.0,2.0,24,-1,-1,-2,-2,-2,-2,600,0,0,0,0,0,0,0,0,0,0,0,-10,600,0,0
230000,1,1.0,1.0,38,-1,-1,-1,-1,-1,-1,1088,2444,2905,4868,2870,3085,2451,2911,4882,2878,3085,950,-6,17260,17157,0
290000,2,2.0,2.0,26,0,0,0,-1,-1,0,20807,99860,100000,3015,23473,1448,80000,3000,3015,23473,1148,4900,-2,248603,115536,0
130000,2,3.0,1.0,39,-1,-1,2,-1,-1,-1,1755,1890,735,1575,316,5039,1890,0,1575,316,5039,1156,-3,11310,9976,0
50000,2,2.0,2.0,36,0,0,0,0,0,2,94228,47635,42361,19574,20295,19439,2000,1500,1000,1800,0,1000,2,243532,7300,1
130000,2,2.0,2.0,30,0,0,0,0,-2,-2,126834,128882,15621,0,0,0,5802,1000,0,0,0,0,-4,271337,6802,0
130000,1,2.0,2.0,32,-1,-1,-1,-1,-1,-1,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,-6,8976,8976,0
330000,1,1.0,2.0,32,-1,2,2,-1,-1,-1,2145,636,0,4009,0,2307,0,0,4009,0,2307,0,0,9097,6316,0
280000,1,2.0,1.0,42,0,0,0,0,0,0,148363,148432,151310,141937,144990,147911,6900,6867,5500,5500,5500,5600,0,882943,35867,0
50000,1,2.0,1.0,43,0,0,0,0,0,0,48919,48775,48731,48934,29116,28999,1800,2200,1400,582,580,30000,0,253474,36562,0
360000,2,2.0,2.0,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,1
80000,2,2.0,2.0,34,1,3,2,0,0,-2,84054,82194,78715,26681,0,0,3,5,1075,0,0,0,4,271644,1083,1
230000,2,2.0,1.0,32,0,0,0,0,0,0,198704,202217,204255,207347,51134,50222,10000,10000,10000,50000,2000,2000,0,913879,84000,0
100000,2,1.0,1.0,40,1,-2,-2,-1,2,2,-166,-482,-1114,880,414,1098,0,0,1994,0,1000,0,0,630,2994,0
300000,1,2.0,2.0,34,0,0,0,0,0,0,50281,51441,54107,55111,56688,58272,2000,3500,3000,2500,2500,2500,0,325900,16000,0
150000,1,1.0,1.0,50,0,0,0,0,0,0,101639,91674,135883,95806,97648,99737,3820,50001,3569,3529,3697,5229,0,622387,69845,0
150000,2,2.0,2.0,34,-1,-1,-1,-1,-1,-1,1467,698,4102,713,810,5438,701,4137,719,817,5467,9587,-6,13228,21428,0
140000,2,1.0,1.0,40,2,2,2,2,2,2,21952,27540,31785,30980,33162,32497,6300,5000,0,3000,0,3000,12,177916,17300,1
200000,2,2.0,2.0,29,0,0,0,0,0,0,204134,194949,153646,137087,134995,135953,8000,5542,5308,4587,4750,4935,0,960764,33122,1
270000,1,2.0,2.0,31,-2,-2,-2,-2,-2,-2,0,1521,0,0,0,0,1521,0,0,0,0,200,-12,1521,1721,0
210000,2,3.0,1.0,44,-2,-2,-2,-2,-2,-2,11771,13462,17706,0,5646,14793,13462,17706,0,5646,14793,7376,-12,63378,58983,1
50000,2,2.0,2.0,31,2,2,2,2,2,2,28947,30072,30895,31589,32071,32709,1900,1600,1500,1300,1300,1500,12,186283,9100,1
360000,2,1.0,1.0,46,0,-1,0,0,0,0,42094,10594,31532,46342,56571,65268,10600,30000,20000,15000,10000,10000,-1,252401,95600,0
20000,1,3.0,2.0,31,3,2,2,2,0,0,11358,10884,13109,12602,13093,13433,0,2716,0,700,700,500,9,74479,4616,1
20000,2,2.0,1.0,33,2,0,0,0,0,0,18075,19075,19106,18467,19018,19383,1600,1601,810,1000,692,647,2,113124,6350,1
50000,2,2.0,1.0,31,0,0,0,0,0,0,13641,15409,16052,15993,15780,15549,2000,1223,1000,1000,1000,1000,0,92424,7223,0
270000,2,1.0,2.0,30,0,0,0,0,0,0,81488,76257,70685,66539,61069,56211,3000,5000,3000,2200,2100,3879,0,412249,19179,0
150000,2,2.0,1.0,28,0,0,0,0,0,0,19946,18646,13086,13086,3555,0,2000,1500,1500,1000,0,0,0,68319,6000,0
120000,2,3.0,1.0,54,0,0,0,0,0,0,67094,69010,70683,71504,73230,73613,3000,3000,2300,2600,2500,1500,0,425134,14900,0
160000,1,2.0,2.0,26,-2,-2,-2,-2,-2,-2,3720,396,396,396,396,1353,396,396,396,396,1353,2423,-12,6657,5360,0
320000,1,1.0,1.0,58,-1,2,-1,0,0,-1,380,64,948,632,316,316,0,1200,0,0,316,316,-1,2656,1832,0
320000,2,1.0,2.0,29,0,0,0,0,0,0,198441,202806,207050,201114,190921,191781,10000,10000,10000,10000,7000,10000,0,1192113,57000,0
150000,1,1.0,1.0,31,2,2,2,2,2,2,159734,160247,131511,129369,123191,132072,4800,4006,3669,0,11781,0,12,836124,24256,1
50000,2,1.0,1.0,25,0,0,0,0,0,0,51044,50231,46677,44982,21399,20859,2500,3008,1000,761,800,704,0,235192,8773,0
50000,1,1.0,1.0,44,-1,0,0,0,0,0,50404,50782,49019,20208,19677,20153,2300,1440,1000,1000,2000,560,-1,210243,8300,0
80000,1,1.0,2.0,56,0,0,0,0,0,0,89088,83558,84848,63373,20324,23749,3400,2983,1501,5000,5000,5000,0,364940,22884,1
60000,2,2.0,2.0,27,0,0,0,0,0,0,18224,19928,20939,21291,21734,22184,2000,1648,1000,936,962,3013,0,124300,9559,0
80000,2,2.0,2.0,24,0,0,0,0,0,0,81908,83597,157646,79061,79834,81257,5501,3450,3000,3059,2915,2758,0,563303,20683,1
250000,2,1.0,2.0,31,-1,0,0,0,0,-1,36439,30161,24326,13198,6686,9423,5000,1298,1000,134,9423,19346,-2,120233,36201,0
200000,1,1.0,2.0,28,-2,-2,-2,-2,-2,-2,2626,15912,1677,315,3042,374,15954,1677,315,3042,374,4500,-12,23946,25862,0
60000,2,1.0,2.0,24,0,0,0,0,0,0,56119,57282,58533,59349,55302,56563,2664,2800,2400,2100,2181,2213,0,343148,14358,0
210000,1,3.0,1.0,29,1,2,0,0,0,0,198510,194040,199393,194538,195990,194136,0,10000,7000,8000,8000,7200,3,1176607,40200,0
180000,2,2.0,2.0,29,0,0,0,2,0,0,172271,179760,180488,142201,141826,125974,11600,9635,0,5245,5172,3726,2,942520,35378,1
20000,2,3.0,2.0,54,0,0,0,0,0,0,13543,14308,16856,18073,18773,19166,1300,2800,1500,1000,695,1000,0,100719,8295,0
410000,2,1.0,2.0,28,0,0,0,0,-2,-1,210866,109320,11546,858,0,1117,2444,3056,968,0,1117,0,-3,333707,7585,0
280000,1,1.0,1.0,26,0,0,0,0,0,0,277815,285477,253365,221167,195058,189623,12596,11320,7608,6628,7004,6902,0,1422505,52058,0
150000,1,1.0,1.0,31,-1,-1,-2,-2,-2,-1,15000,0,0,0,0,11694,0,0,0,0,11694,30000,-9,26694,41694,0
200000,2,4.0,2.0,29,-2,-2,-2,-2,-2,-2,2618,784,611,0,0,150,784,611,0,0,150,478,-12,4163,2023,0
110000,2,2.0,1.0,31,-1,2,2,-1,-1,-1,832,832,416,416,416,416,416,0,416,416,416,416,0,3328,2080,1
100000,1,2.0,1.0,56,0,0,0,0,0,0,96392,87986,89230,90745,92774,101275,4424,3600,3000,3200,9800,0,0,558402,24024,0
130000,2,3.0,1.0,57,0,0,0,0,0,0,125824,80801,81929,41671,42034,32219,4000,4000,3000,2500,1500,2000,0,404478,17000,1
50000,2,2.0,2.0,27,1,2,0,0,2,2,51176,48900,48854,50243,51187,47551,0,2200,3700,2000,0,2000,7,297911,9900,1
350000,2,3.0,1.0,33,-1,0,-1,-1,-1,-1,61937,65343,1355,7069,0,180,5343,1359,14615,0,180,1340,-5,135884,22837,0
180000,1,1.0,1.0,49,0,0,0,0,0,0,63444,65420,67722,70970,72670,76444,3000,4000,5000,3000,5000,5000,0,416670,25000,0
290000,2,2.0,1.0,39,0,0,0,0,0,0,212943,216910,213931,212770,211098,202491,16923,7714,7283,7407,10000,6000,0,1270143,55327,0
430000,1,2.0,1.0,46,0,0,-1,0,0,0,52930,960,354716,361373,368484,365148,510,358689,15066,14126,13065,12908,-1,1503611,414364,1
110000,1,3.0,2.0,52,0,0,0,2,0,0,56327,57106,58489,57800,57312,57188,2700,3300,2044,2100,2000,2266,2,344222,14410,0
70000,2,2.0,1.0,44,0,0,0,0,0,0,68687,69531,71271,70712,50793,50605,2545,2918,6329,1996,1977,1975,0,381599,17740,0
150000,1,2.0,2.0,22,-1,0,0,0,0,0,82791,82533,77002,45340,36352,36499,3187,2381,1579,1265,1584,597,-1,360517,10593,0
70000,1,1.0,2.0,28,1,3,2,2,0,0,72605,70859,71946,69337,29949,29380,0,2800,0,1200,1200,1200,8,344076,6400,0
120000,1,2.0,1.0,43,-1,-1,-2,-1,-1,-1,3972,2809,1021,2311,3868,2980,2816,1021,2321,3868,2980,0,-7,16961,13006,0
240000,2,2.0,1.0,40,-1,-1,-1,-1,-1,-1,3204,4888,0,1197,46834,0,4888,0,1197,46834,0,5252,-6,56123,58171,1
80000,2,2.0,1.0,37,1,2,0,0,0,0,79900,64815,52806,57028,59456,55623,21,1819,5000,4000,4000,1894,3,369628,16734,1
120000,2,1.0,2.0,26,-1,-1,-1,-1,-1,-1,2897,481,721,444,710,1920,485,721,444,710,1920,0,-6,7173,4280,0
60000,2,2.0,2.0,23,0,0,0,0,0,0,57097,58134,58647,59619,57068,57668,2659,2190,2078,2002,2062,2072,0,348233,13063,1
90000,2,3.0,1.0,46,-2,-2,-2,-2,-2,-2,316,10758,10613,316,316,316,10758,10613,316,316,316,316,-12,22635,22635,0
50000,1,2.0,1.0,38,0,0,0,0,0,0,46509,47072,47637,44429,27279,27318,2000,2000,2000,944,1118,1000,0,240244,9062,0
300000,1,2.0,1.0,32,-1,-1,-1,-1,-1,-2,2884,1706,2960,579,0,0,1706,2964,579,0,0,2937,-7,8129,8186,1
60000,2,2.0,2.0,24,0,0,0,0,0,0,28277,27295,27403,23837,23078,22618,1450,1724,1600,1000,1000,2500,0,152508,9274,1
140000,2,2.0,2.0,32,2,2,2,3,2,2,76187,84734,91142,88800,90750,88591,9834,8742,0,3500,0,3100,13,520204,25176,1
50000,1,2.0,2.0,27,0,0,0,0,-1,-1,47481,36112,31992,33361,100,0,1910,1790,79,100,1200,0,-2,149046,5079,0
220000,2,1.0,2.0,24,2,0,0,0,0,0,161081,158578,161256,157028,159971,168805,7100,7200,5800,5900,12000,0,2,966719,38000,1
110000,2,1.0,2.0,28,0,0,0,0,0,0,91286,91850,84849,84362,59391,59129,8080,14298,2519,6616,1953,5300,0,470867,38766,0
130000,2,2.0,1.0,28,2,2,0,0,0,0,135805,125973,95602,91328,93099,95825,75,3369,3423,3400,4275,2307,4,637632,16849,0
140000,2,2.0,1.0,35,1,2,0,0,2,2,130215,126720,128116,136956,134665,142199,0,5000,11000,0,10000,0,7,798871,26000,1
80000,2,2.0,2.0,31,0,0,2,2,0,0,75953,81055,81587,78103,78335,78678,7000,3000,0,3000,3100,5900,4,473711,22000,0
70000,2,2.0,1.0,31,0,-1,0,0,-1,0,9319,3652,5284,5950,5296,5713,3652,2284,3000,5296,2000,2625,-2,35214,18857,0
70000,2,2.0,1.0,39,3,2,2,2,2,2,20392,19772,22234,21579,22720,23704,0,3100,0,1500,1500,0,13,130401,6100,1
260000,1,1.0,2.0,34,0,0,0,0,0,-2,251267,254332,257628,161545,0,0,12021,11710,7503,0,0,0,-2,924772,31234,0
50000,1,2.0,2.0,29,0,0,0,0,0,0,23236,19132,15138,14036,14752,15445,1660,1065,5000,5000,5000,2000,0,101739,19725,0
280000,2,2.0,2.0,25,1,2,-1,-1,-1,-1,6714,4526,3868,389,389,384,22,4277,390,390,385,166196,-1,16270,171660,0
240000,2,1.0,1.0,50,-2,-2,-2,-2,-2,-2,498,-2,497,-3,-3,-3,0,499,0,0,0,0,-12,984,499,0
50000,2,1.0,2.0,22,1,2,0,0,0,0,4112,3900,7737,3406,1470,1500,0,4019,2500,0,30,0,3,22125,6549,0
110000,1,1.0,2.0,33,0,0,2,2,2,2,39768,44333,43320,48236,49195,48253,5548,0,5651,1876,0,2000,8,273105,15075,0
230000,2,1.0,1.0,41,-1,-1,-1,0,-1,-1,1886,8013,3962,1410,1410,1410,8034,4007,0,1410,1410,1410,-5,18091,16271,0
100000,1,2.0,1.0,50,0,0,0,0,0,0,95549,98909,81181,48194,40692,18110,5025,2939,18263,15761,418,583,0,382635,42989,0
210000,1,1.0,2.0,33,-1,-1,-1,-1,-1,-1,10635,9921,2570,14722,11220,14800,10046,2570,14722,11220,14800,7250,-6,63868,60608,0
130000,1,3.0,1.0,39,0,-1,-1,-1,-1,-1,51790,390,390,390,390,390,390,390,390,390,390,390,-5,53740,2340,0
120000,1,2.0,1.0,45,0,0,0,0,0,0,52574,47092,44208,32652,24115,20399,2000,2000,1256,1000,750,623,0,221040,7629,0
150000,1,1.0,2.0,29,0,0,0,0,0,0,119613,115349,109765,101179,99940,96190,5900,5019,4588,4500,5000,5000,0,642036,30007,0
50000,2,2.0,2.0,23,0,0,2,0,0,0,17313,20019,19399,19785,20465,20877,3000,0,709,1000,750,1000,2,117858,6459,1
30000,1,2.0,2.0,25,1,2,2,2,2,2,26623,27703,26753,30107,30614,27190,1800,0,4100,900,0,40925,11,168990,47725,1
50000,2,2.0,2.0,32,0,0,2,2,2,2,41114,44131,43121,45795,44929,48179,4000,0,3400,0,4000,0,8,267269,11400,1
140000,2,2.0,1.0,37,-1,-1,-1,-1,-1,-1,326,326,326,1516,326,1439,326,326,1516,326,1439,326,-6,4259,4259,1
160000,1,2.0,1.0,43,-2,-2,-2,-2,-2,-2,390,780,0,780,390,930,780,0,780,390,930,0,-12,3270,2880,0
120000,1,1.0,1.0,35,1,2,2,2,2,2,114127,117131,114496,120538,115975,116937,7000,1500,9975,0,8000,0,11,699204,26475,1
110000,2,2.0,2.0,51,-2,-2,-2,-1,-1,-1,150000,0,0,3007,857,55973,0,0,3007,857,100000,1000,-9,209837,104864,0
190000,2,1.0,1.0,39,2,2,0,0,0,0,171462,163148,165281,173231,132145,146854,0,10000,15000,10091,20000,10000,4,952121,65091,1
500000,2,2.0,2.0,32,0,0,0,0,2,0,33763,43081,44277,46605,35766,26175,10000,2200,3500,0,1100,800,2,229667,17600,0
20000,2,3.0,1.0,41,0,0,2,0,0,0,6667,8989,8685,7698,8425,7900,2600,0,1300,1000,286,505,2,48364,5691,0
130000,1,2.0,2.0,33,0,0,0,0,0,0,114984,118641,119286,121377,123655,125917,5800,4400,4350,4500,4600,5000,0,723860,28650,0
210000,2,1.0,2.0,44,0,0,0,0,0,0,125615,77485,79668,92326,30500,25265,5000,4000,3402,2013,1026,1000,0,430859,16441,0
50000,2,2.0,1.0,28,0,0,0,0,0,0,45797,47226,48065,49158,50646,12927,2500,1900,1898,2386,629,792,0,253819,10105,1
20000,1,3.0,1.0,50,0,0,0,0,0,2,19657,20141,17703,18954,19582,19866,1273,1321,1572,1200,700,400,2,115903,6466,0
20000,1,2.0,1.0,38,1,2,2,2,2,2,9599,9296,11813,11327,12137,11799,0,2676,0,1000,0,582,11,65971,4258,0
210000,2,2.0,1.0,39,0,0,0,0,0,-1,26749,34451,25200,19850,15530,13021,14000,3007,5000,1000,13021,22171,-1,134801,58199,0
50000,1,2.0,1.0,36,0,0,0,0,-1,-1,47790,18114,18250,-14,72,658,2000,1000,2000,500,1000,20011,-2,84870,26511,0
580000,1,1.0,1.0,42,0,0,0,0,0,0,264482,267508,255409,256321,250358,236608,9431,8842,7663,7814,7794,7887,0,1530686,49431,0
50000,1,3.0,1.0,54,2,0,0,-1,0,0,55518,52931,55122,33975,18827,19222,3000,4000,53083,1268,708,664,1,235595,62723,0
200000,2,2.0,1.0,45,-2,-2,-2,-2,-2,-2,1182,0,198,3532,0,0,0,198,3532,0,0,0,-12,4912,3730,0
50000,1,1.0,2.0,54,0,0,0,0,0,0,48092,35513,35230,32888,19624,20112,2500,2500,3000,2000,2000,2500,0,191459,14500,0
120000,2,1.0,1.0,39,-1,0,0,0,0,0,32598,51662,30285,24879,29479,27553,20092,10000,6000,5000,7553,14587,-1,196456,63232,0
260000,2,1.0,1.0,32,-2,-2,-2,-2,-2,-2,2378,4884,329,2464,2673,12354,4884,329,2465,2673,12354,9583,-12,25082,32288,0
290000,2,2.0,2.0,34,0,0,0,0,0,0,285484,286091,286785,285345,239389,231420,10220,11231,10269,8500,10000,10000,0,1614514,60220,0
130000,2,2.0,1.0,27,2,0,0,2,0,0,54921,55055,54804,52439,52609,52739,2000,6844,0,2071,2115,1640,4,322567,14670,0
30000,1,2.0,2.0,35,2,2,2,2,2,2,27143,28211,28654,27897,29587,30152,1800,1200,0,2300,1200,0,12,171644,6500,0
